"","TCGA-44-2655","TCGA-44-2657","TCGA-44-2665","TCGA-44-2668","TCGA-44-3396","TCGA-44-3398","TCGA-44-6144","TCGA-44-6776","TCGA-44-6778","TCGA-44-7659","TCGA-44-7660","TCGA-44-7661","TCGA-44-7662","TCGA-44-7667","TCGA-44-7670","TCGA-44-7671","TCGA-44-7672","TCGA-49-6742","TCGA-49-6743","TCGA-49-6744","TCGA-49-6745","TCGA-50-7109","TCGA-55-7283","TCGA-55-7570","TCGA-55-7574","TCGA-55-7576","TCGA-55-7724","TCGA-55-7725","TCGA-55-7726","TCGA-55-7903","TCGA-55-7910","TCGA-55-7911","TCGA-55-7914","TCGA-78-7163","TCGA-78-7540","TCGA-86-7711","TCGA-86-7713","TCGA-91-6835","TCGA-91-6836","TCGA-93-7348"
"hsa-mir-498",1.839317,1.298003,0,2.060284,0,1.369319,0,0,0.10682,0,0,0,0,0.151999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203193,0,0,0,0,0.185854,0,0,0,0,0,0,0
"hsa-mir-4999",0,0,0,0,0,0,0.782379,0.149708,2.56369,1.00491,1.02454,1.503737,1.477121,1.823987,1.92844,1.34648,0.417636,2.185299,0.789215,0.18811,1.198304,0.451912,2.358698,1.693734,1.102145,1.721782,0.749044,2.64151,0.92535,0.901974,0.462886,1.451539,2.230253,2.216042,0.804833,1.831653,0.527237,1.382806,1.625753,0.958646
"hsa-mir-499a",0,0,0,0,0,0,1.095331,0.898246,0.640922,0.837425,0.409816,0.626557,0.164125,0.455997,0.350625,0.769417,0.626455,0.273162,0.657679,1.316773,0.79887,0.225956,0.47174,0.423433,0.787247,0.382618,0.749044,0.203193,0.6169,0.225494,0,0.483846,0.185854,0.664813,0.536555,0.166514,0.175746,0.197544,1.016096,0.213032
"hsa-mir-499b",0,0,0,0,0,0,0.156476,0,0,0.167485,0,0,0,0.151999,0.175313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134139,0,0,0,0,0
"hsa-mir-5000",0,0,0,0,0,0,0.938855,0.748538,0.854563,1.00491,1.02454,0.87718,0.984747,0.911994,1.402502,2.115897,2.297,0.409744,1.446895,0.940552,0.699011,1.355736,1.257972,1.058584,2.36174,1.721782,0.374522,0.609579,1.079575,1.578455,0.694328,0.483846,0.557563,1.108021,2.012082,1.165597,1.405965,0.790175,1.219315,0.958646
"hsa-mir-5001",0,1.298003,1.314969,4.120568,0,6.846595,0.782379,0.299415,0.747743,0.167485,0.204908,0,0,0.607996,0.175313,0,0.208818,0.136581,0.131536,0,0.099859,0,0.47174,0.63515,0.157449,0,0.187261,0.609579,0.30845,0.225494,0.462886,0.483846,0.557563,0.664813,0,0.499542,0.702982,0.395088,0.203219,0.106516
"hsa-mir-5002",0,0,0,0,0,0,0,0,0,0,0.204908,0,0,0,0,0,0.208818,0.136581,0,0,0,0,0,0,0,0,0.187261,0.203193,0,0,0,0,0,0.221604,0,0,0,0,0,0
"hsa-mir-5003",0,0,0,0,0,0,1.408283,0,0.427282,0,0,0,0,0,0.175313,0,0.417636,0.409744,0.394608,0,0,0,0,0,0,0.382618,0,0.203193,0,0,0.231443,0.483846,0.743418,0,0.134139,0,0.527237,0.197544,0.203219,0
"hsa-mir-5004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-5006",0,0,0,0,0,0.68466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221604,0,0,0,0,0,0
"hsa-mir-5007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-5008",0,0,0,0,1.659814,0.68466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203193,0,0.225494,0,0,0,0,0,0,0,0,0,0
"hsa-mir-5009",0,0,0,0,0,0,0,0,0.10682,0,0,0,0,0,0,0,0,0,0.131536,0,0,0,0,0,0.157449,0.191309,0.187261,0,0,0.225494,0,0,0,0.221604,0,0,0.175746,0,0,0
"hsa-mir-500a",410.167746,816.444146,819.225904,1079.588767,1156.890636,770.926618,128.936091,84.135717,78.833453,112.717423,141.38646,96.7404,135.730996,127.527115,92.74044,108.295451,102.529749,56.134872,87.208281,66.591084,49.13048,71.176162,103.310951,166.197644,100.452667,145.586222,72.469983,62.177075,67.242111,107.785933,147.660507,224.988533,86.422311,155.566143,94.031306,142.868918,120.912949,78.622424,139.001873,56.347054
"hsa-mir-500b",1.839317,11.682031,14.464663,16.482271,13.278515,8.215914,4.850751,3.443277,2.350049,3.684671,5.327606,2.882162,4.103114,3.343977,3.330942,3.270022,4.385183,2.185299,1.841502,1.504883,1.298163,2.711473,3.773916,8.256953,3.936233,4.017491,1.310827,2.031931,1.8507,3.833391,6.943284,1.935385,2.416108,4.653688,2.682776,3.829819,2.284692,2.765613,3.454725,1.278194
"hsa-mir-501",143.466745,412.765085,312.962705,535.673816,248.97216,243.738789,21.280714,9.132169,10.78886,16.246048,24.58895,9.899601,19.202571,24.015833,11.921266,15.388341,17.749549,10.789915,9.733654,8.653079,6.790392,14.009276,16.039143,38.109014,14.01299,20.852691,8.614003,8.940495,7.402801,21.196397,8.100498,44.997707,9.850285,25.262878,13.145603,18.316528,16.695829,11.852627,19.915473,6.497486
"hsa-mir-5010",18.393172,10.384027,6.574847,16.482271,31.536474,3.423298,1.408283,0.449123,0.747743,1.00491,1.02454,0.250623,1.148872,0.151999,0.876564,0.384709,0.626455,0.819487,0.263072,0.18811,0.299576,1.12978,0.628986,1.058584,0.944696,1.721782,0.936305,0.406386,0.462675,1.352961,0.694328,1.451539,0.371709,0.664813,0.670694,0,1.054473,0.197544,1.219315,0
"hsa-mir-5011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-502",9.196586,48.026126,26.299387,26.783691,33.196288,15.747169,13.769874,9.581292,9.934297,9.211676,11.269935,6.892127,9.355099,10.183929,5.610008,8.078879,6.682183,8.058291,7.497545,3.009767,5.891663,8.360375,9.277544,12.914721,7.557567,5.547964,6.928655,8.940495,4.780976,3.833391,7.637612,5.806156,6.876614,10.193793,8.584884,9.324778,8.084296,6.716489,8.535203,3.728066
"hsa-mir-503",9.196586,14.278038,18.409571,22.663123,6.639258,2.053979,1.095331,0.598831,0.961384,0.837425,0.819632,0.751868,1.477121,0,0.876564,0.384709,1.252909,0.682906,0.657679,0.376221,0.499293,1.355736,0.628986,1.2703,0.314899,1.339164,0.749044,0.203193,0.30845,2.705923,0,0,0.557563,0.886417,0.536555,0.499542,0.878728,0.790175,0.812876,0.745613
"hsa-mir-504",60.697469,70.092184,42.079019,12.361703,101.248678,30.809678,0.938855,2.844446,0.640922,1.172395,1.844171,1.002491,0.492374,0.607996,1.227189,0.577063,1.670546,0.409744,0.526143,0.376221,0.499293,1.12978,1.886958,2.117167,1.259595,1.530473,1.498088,1.625544,0.6169,0.225494,0.925771,1.935385,0.371709,0.886417,0.938972,0.166514,0.175746,0.790175,0.609657,0.213032
"hsa-mir-5047",0,1.298003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-505",148.984697,211.574556,177.520862,296.680883,312.045107,174.588177,27.852699,14.22223,11.536603,9.379161,15.777909,11.65396,9.190974,13.527906,12.096579,10.002422,15.452549,9.424103,8.681367,3.762208,6.091381,7.230594,12.422474,16.302189,18.264121,14.348182,14.419092,11.378811,8.328151,15.333564,10.414926,13.06385,10.221994,15.069085,10.060411,12.655056,9.314515,15.408415,14.834995,4.793228
"hsa-mir-506",0,0,1.314969,2.060284,0,0,0.156476,0.149708,0.320461,0.66994,1.229447,0.125311,0.656498,0.607996,0.350625,0,0.417636,0.819487,0,0,0.099859,0.903824,0,0.846867,0,0.382618,0.187261,0.203193,0,0.450987,0,1.935385,0.185854,0.443208,0,0.333028,0,0.592631,0,0
"hsa-mir-507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192354,0,0.273162,0,0,0,0,0,0,0,0,0,0,0,0.225494,0,0,0,0.221604,0,0,0,0.197544,0,0
"hsa-mir-508",1.839317,3.89401,185.410678,65.929085,11.618701,0,8.449695,5.8386,10.254758,31.65467,64.750901,12.656451,33.809656,34.199763,12.622517,6.732399,3.967546,18.848205,2.367646,6.019533,3.594913,101.454276,8.805804,33.874679,3.778784,4.591418,4.868784,13.613935,5.860551,27.735711,2.777314,53.223094,3.717089,52.963402,4.426581,18.649556,22.671178,31.607005,3.861163,2.76942
"hsa-mir-5087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175313,0,0,0,0,0,0,0,0.157247,0,0,0,0,0.203193,0,0,0,0,0.185854,0,0,0,0,0.197544,0,0
"hsa-mir-5088",1.839317,0,0,4.120568,6.639258,0,0,0,0,0,0,0,0,0,0,0,0.208818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231443,0,0,0,0,0,0,0,0,0
"hsa-mir-5089",0,0,0,0,0,0,0,0.149708,0,0,0,0,0.164125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483846,0,0,0,0,0,0.197544,0,0
"hsa-mir-509-1",3.678634,0,11.834724,16.482271,3.319629,2.053979,0.312952,0.149708,0.534102,3.349701,4.91779,1.253114,2.297744,4.103972,0.175313,0.961771,0,1.365812,0.131536,0.564331,0.199717,8.812287,0.943479,2.964034,0.314899,0.382618,0,0.406386,0.154225,3.382404,0.231443,5.322309,0.371709,2.65925,0.402416,1.165597,1.58171,2.765613,0.609657,0.106516
"hsa-mir-509-2",0,1.298003,22.354479,16.482271,0,0,0.469428,0,0.640922,3.852156,4.507974,0.751868,1.477121,2.431983,1.402502,0.769417,0.208818,1.09265,0,0.564331,0.099859,9.038243,0.157247,5.292919,0.157449,0,0.187261,0.812772,0.154225,3.15691,0.462886,1.935385,0.557563,3.324063,0.670694,0.832569,2.108947,4.741051,0.203219,0.213032
"hsa-mir-509-3",5.517952,2.596007,10.519755,12.361703,1.659814,0,0.625903,0.299415,1.495486,3.182216,6.352145,1.879671,2.954242,4.863966,0.701251,1.34648,0,2.458462,0.526143,1.128662,0.399435,15.139057,0.314493,6.774936,0.157449,0,0,2.235124,0.6169,6.088327,1.157214,6.773848,0.743418,6.426522,0.402416,1.831653,1.933201,6.914032,0.406438,0.426065
"hsa-mir-5090",5.517952,1.298003,1.314969,2.060284,0,2.053979,0,0.149708,0.640922,0.167485,0.204908,0,0.164125,0,0,0.384709,0.208818,0.273162,0,1.316773,0.499293,0.225956,0,0.423433,0,0.191309,0.374522,0.406386,0.462675,0.450987,0,0,0.185854,0.221604,0,0.333028,0.175746,0.197544,0.406438,0
"hsa-mir-5091",0,0,0,0,6.639258,10.954552,2.034186,0.598831,0.10682,0.66994,0.819632,0.125311,0.328249,0.455997,0,1.154126,0.417636,0.273162,0.789215,0.376221,0.499293,0.677868,0.314493,0.423433,0,0,0,2.031931,0,1.127468,0,0,0,0.664813,0,0.166514,0.351491,0,0.609657,0.532581
"hsa-mir-5092",0,0,0,0,0,1.369319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225494,0,0,0,0,0,0,0,0,0,0.106516
"hsa-mir-5093",0,0,0,0,0,1.369319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-5094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231443,0,0,0,0,0,0,0,0,0
"hsa-mir-5095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-5096",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-510",0,0,0,2.060284,0,0,0,0,0,0,0,0,0,0.151999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443208,0,0,0,0,0,0
"hsa-mir-5100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154225,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-511",23.911124,72.688191,24.984418,168.94328,149.383296,15.747169,63.059763,7.335676,10.68204,43.713592,39.342319,11.779271,22.320938,48.031667,20.511591,13.849507,22.552368,18.711624,10.391334,7.524416,8.987283,22.143695,20.127552,67.961075,22.515253,30.418146,17.602528,3.454282,3.855626,25.480775,26.153036,29.514625,19.886424,21.274003,16.096657,28.307361,19.156267,11.457539,31.498962,6.710519
"hsa-mir-512-1",5.517952,23.364061,0,4.120568,1.659814,1.369319,0.156476,0,0,0,0,0,0,0,0,0,0,0,0.131536,0,0.199717,0,0,0,0,0,0.187261,0.203193,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-512-2",9.196586,6.490017,0,12.361703,1.659814,3.423298,0,0,0.10682,0,0,0,0,0.151999,0,0,0,0,0,0.18811,0.199717,0,0.157247,0,0,0.191309,0,0,0,0,0.231443,0,0.185854,0.221604,0,0.499542,0,0,0.203219,0
"hsa-mir-513a-1",0,0,0,0,0,0,0,0,0,0,0.204908,0,0,0.303998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185854,0,0,0,0,0.197544,0,0.106516
"hsa-mir-513a-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.151999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443208,0,0,0,0,0,0
"hsa-mir-513b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175746,0.197544,0,0
"hsa-mir-513c",0,0,0,0,0,0,0,0,0,0,0,0.250623,0.164125,0,0,0,0.208818,0,0,0.18811,0,0.451912,0,0,0.157449,0,0,0,0,0,0,0,0,0.221604,0,0,0,0,0,0
"hsa-mir-514a-1",0,0,17.094602,0,0,0,1.721234,1.497077,1.922767,6.196946,20.285883,5.137767,7.385604,12.91991,1.402502,3.847085,1.461728,6.82906,0.263072,2.069214,0.699011,34.571279,2.358698,7.83352,0.472348,0.573927,0.749044,3.860668,2.15915,7.441288,0.462886,19.837699,1.115127,13.296252,0.670694,4.162847,5.799604,12.840346,2.438629,0.958646
"hsa-mir-514a-2",0,0,23.669448,2.060284,0,0,0.469428,0.299415,3.418253,5.192036,18.236804,5.263079,7.549729,9.119937,1.753127,2.308251,2.297,11.745983,0.394608,1.128662,0.898728,32.311718,2.044205,6.351502,0.787247,1.147855,0.561783,3.657475,1.388025,3.833391,0.231443,13.547697,1.115127,16.177106,0.134139,3.330278,5.096621,11.852627,0.406438,0.639097
"hsa-mir-514a-3",0,0,22.354479,0,1.659814,0,1.251807,0.449123,2.456869,7.369341,18.236804,5.764324,8.862725,14.135902,1.051876,2.500605,1.879364,9.424103,0.920751,1.881104,0.79887,36.378927,1.886958,6.774936,0.944696,1.721782,0.936305,3.657475,0.6169,7.666782,0.694328,18.870006,0.371709,16.39871,0.268278,2.497708,4.393639,11.655083,1.016096,0.426065
"hsa-mir-514b",0,0,0,0,0,0,0,0,0,0,0.204908,0,0.164125,0,0,0,0,0,0,0,0,0.225956,0,0,0,0,0,0,0,0.225494,0,0.483846,0,0.221604,0,0,0,0.197544,0,0
"hsa-mir-515-1",5.517952,5.192014,0,2.060284,1.659814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199717,0,0,0,0,0.191309,0,0.203193,0.154225,0,0,0,0.185854,0,0,0,0,0,0,0
"hsa-mir-515-2",1.839317,6.490017,0,2.060284,1.659814,1.369319,0.156476,0,0.10682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166514,0,0,0,0
"hsa-mir-516a-1",14.714538,20.768055,0,24.723407,3.319629,4.107957,2.347138,2.844446,0.747743,0.66994,0.819632,0.250623,1.80537,0.607996,0,0.769417,4.594001,0.409744,0.394608,2.821656,0.898728,2.711473,2.358698,0.423433,1.417044,1.339164,1.310827,0.406386,5.089426,0.901974,3.008756,1.451539,2.601962,1.551229,1.609666,1.165597,0.878728,0.197544,6.299792,5.964905
"hsa-mir-516a-2",5.517952,12.980034,0,24.723407,9.958886,2.738638,3.129517,4.042107,1.175024,0.167485,0.614724,0.375934,1.312996,1.671988,0,0.577063,2.297,0.136581,0.526143,3.385987,0,2.937429,2.987684,0.211717,0.472348,0.956545,1.310827,0.203193,5.397876,1.127468,2.082985,1.451539,1.115127,1.772834,2.28036,0.666056,0.702982,0,4.877259,5.858389
"hsa-mir-516b-1",18.393172,23.364061,0,22.663123,3.319629,3.423298,0,0,0,0,0,0,0,0,0.175313,0,0,0.136581,0,0,0.199717,0.225956,0.47174,0,0,0.191309,0,0,0.30845,0,0.462886,0,0,0,0.134139,0,0,0,0.203219,0
"hsa-mir-516b-2",9.196586,7.78802,0,10.30142,1.659814,1.369319,0,0,0,0,0,0,0,0,0,0.192354,0,0,0.131536,0.18811,0,0.225956,0,0,0,0,0,0.203193,0.462675,0,0.231443,0,0,0,0.134139,0.166514,0,0,0,0.213032
"hsa-mir-517a",80.929959,127.204334,0,162.762429,34.856102,24.647743,0.625903,0.299415,0.320461,0,0.204908,0,0.164125,0.151999,0,0,0,0.273162,1.57843,0.376221,0.998587,0.677868,0.157247,0,0.314899,0,0.561783,0.203193,0.6169,0,0,0,0.185854,0,0.134139,0,0,0.197544,0.609657,0.532581
"hsa-mir-517b",80.929959,125.906331,0,160.702145,34.856102,24.647743,0.625903,0.299415,0.320461,0,0.204908,0,0.164125,0.151999,0,0,0,0.273162,1.57843,0.376221,0.998587,0.677868,0.157247,0,0.314899,0,0.374522,0.203193,0.6169,0,0,0,0.185854,0,0.134139,0,0,0.197544,0.406438,0.426065
"hsa-mir-517c",1.839317,15.576041,0,18.542555,4.979443,0.68466,0.156476,0.149708,0.10682,0,0,0,0.164125,0.151999,0,0,0,0.136581,0,0.376221,0.099859,0.677868,0,0,0.314899,0,0.187261,0.203193,0,0,0,0,0,0,0.134139,0,0,0,0.203219,0.213032
"hsa-mir-5186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-5187",12.875221,2.596007,3.944908,6.180852,3.319629,1.369319,0.938855,0.299415,1.068204,0.33497,0.204908,0.250623,0.656498,1.519989,0.876564,0.961771,0.417636,0,0.394608,1.692994,0.599152,0.451912,0.943479,1.2703,0.472348,0,0.374522,0.609579,0.30845,1.352961,0.231443,0.483846,0.371709,0.664813,0.268278,0.499542,0.175746,0.395088,0.609657,0.532581
"hsa-mir-5188",0,0,0,0,0,0,0,0,0,0,0.204908,0.125311,0,0,0,0.192354,0.417636,0,0,0,0,0,0,0,0,0.191309,0.187261,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-5189",0,0,0,0,3.319629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-518a-1",7.357269,12.980034,0,8.241136,4.979443,2.738638,0.312952,0.149708,0.427282,0,0.204908,0,0,0.151999,0,0,0,0,0.394608,0,0.299576,0.451912,0,0,0.157449,0,0,0,0.154225,0,0,0,0,0,0.134139,0,0,0,0,0
"hsa-mir-518a-2",9.196586,15.576041,0,8.241136,1.659814,2.053979,0.469428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157247,0,0.157449,0,0.187261,0,0.154225,0,0,0,0.185854,0,0,0,0,0,0,0.213032
"hsa-mir-518b",22.071807,42.834113,0,45.326246,11.618701,12.323871,0.312952,0,0.427282,0,0,0.125311,0.164125,0,0,0,0,0.136581,0.657679,0.18811,0.599152,0.225956,0.157247,0,0,0,0.374522,0.203193,0,0,0.231443,0,0,0,0,0,0,0,0,0
"hsa-mir-518c",20.23249,48.026126,0,45.326246,18.257958,9.585233,0.469428,0,0.213641,0,0,0,0,0,0,0,0,0.409744,0.263072,0.376221,0.099859,0,0,0,0,0,0.374522,0,0.462675,0,0.231443,0,0,0,0,0,0.175746,0,0,0
"hsa-mir-518d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-518e",18.393172,18.172048,0,20.602839,13.278515,5.477276,0.312952,0.449123,0.320461,0,0,0.125311,0.164125,0,0,0,0.417636,0.546325,0.394608,0.376221,0.199717,0.451912,0.314493,0.211717,0.157449,0.382618,0.187261,0.406386,0.771125,0,0.462886,0.483846,0.371709,0.221604,0.402416,0.166514,0.175746,0,0.812876,0.213032
"hsa-mir-518f",11.035903,11.682031,0,16.482271,8.299072,0.68466,0.156476,0,0.10682,0,0,0,0,0,0,0,0,0,0.526143,0,0.199717,0,0,0,0,0,0,0,0,0.225494,0,0,0.185854,0,0,0,0,0,0,0.106516
"hsa-mir-5190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-5191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-5192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203219,0
"hsa-mir-5193",0,7.78802,2.629939,2.060284,1.659814,2.053979,0,0,0,0,0.204908,0.250623,0,0,0,0,0,0.273162,0,0,0.099859,0,0.314493,0,0,0.191309,0,0,0,0.225494,0,0,0,0.443208,0.134139,0.166514,0.175746,0.395088,0.203219,0.106516
"hsa-mir-5194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-5195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-5196",0,2.596007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225956,0,0,0,0,0,0,0,0,0,0,0,0.221604,0,0,0,0,0,0
"hsa-mir-5197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-519a-1",25.750441,40.238106,0,41.205678,33.196288,9.585233,1.408283,0.598831,0.320461,0.33497,0.409816,0,0.492374,0,0.175313,0,0,0.136581,0.263072,0,0.099859,1.581692,1.415219,0.63515,0.157449,0.191309,0.561783,0.203193,0.6169,0,0.694328,0.483846,0.743418,0.664813,0.134139,0.666056,0,0,0.203219,0.639097
"hsa-mir-519a-2",20.23249,55.814147,2.629939,43.265962,3.319629,8.900574,1.564758,1.796492,0.640922,0.66994,0.204908,0,0.492374,0,0.175313,0.384709,1.252909,0.273162,0.394608,2.069214,0.299576,0.677868,0.786233,0,0.787247,0.191309,0.936305,0,0.92535,0.450987,0.231443,0,1.486835,0.664813,0.670694,0.499542,0,0,0.609657,0.958646
"hsa-mir-519b",0,0,0,0,0,0.68466,0.156476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-519c",11.035903,9.086024,0,10.30142,0,0.68466,0,0,0,0,0,0,0,0.151999,0,0,0,0.273162,0,0,0.199717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-519d",5.517952,6.490017,0,14.421987,0,2.738638,0.156476,0,0,0,0,0,0,0,0,0,0,0.136581,0.394608,0,0.199717,0,0,0,0,0,0.187261,0,0,0,0,0,0.185854,0,0,0,0,0,0,0
"hsa-mir-519e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-520a",44.143614,42.834113,0,51.507098,21.577587,10.954552,0.782379,0.299415,0.427282,0,0,0,0,0.303998,0.175313,0.577063,0,0.273162,0.920751,0.752442,0.898728,0.225956,0.157247,0.423433,0.472348,0.573927,0.561783,0.406386,0.30845,0,0.925771,0,0.557563,0,0,0.166514,0,0,0,0.639097
"hsa-mir-520b",3.678634,37.642099,0,14.421987,1.659814,4.792617,0.469428,0,0.10682,0,0,0,0.164125,0,0.175313,0,0,0.136581,0.131536,0,0.199717,0,0,0,0,0,0.374522,0.203193,0.6169,0,0,0,0.371709,0,0,0.166514,0,0,0,0
"hsa-mir-520c",0,1.298003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131536,0,0,0,0,0,0,0,0,0.406386,0.30845,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-520d",3.678634,3.89401,0,24.723407,0,0.68466,0.156476,0,0.427282,0,0,0,0.164125,0,0,0,0,0,0.131536,0.18811,0.099859,0,0,0.211717,0,0,0.187261,0,0,0,0,0,0,0,0,0,0.175746,0,0,0
"hsa-mir-520e",0,3.89401,0,2.060284,0,0.68466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-mir-520f",3.678634,5.192014,0,8.241136,1.659814,2.053979,0.156476,0.149708,0.320461,0,0,0,0.164125,0.303998,0,0,0,0.136581,0.131536,0,0,0,0,0,0,0.191309,0.187261,0,0.154225,0,0,0,0.185854,0,0,0,0,0,0.203219,0
"hsa-mir-520g",1.839317,5.192014,0,2.060284,3.319629,0,0,0.149708,0.10682,0,0,0,0,0,0,0,0,0,0.131536,0,0,0,0.314493,0,0.157449,0,0,0.203193,0.154225,0,0,0,0,0,0,0,0,0,0.203219,0.106516
"hsa-mir-520h",0,5.192014,0,2.060284,0,0,0,0.149708,0.10682,0,0,0,0,0,0,0,0,0,0.131536,0,0,0,0.314493,0,0.157449,0,0.187261,0.203193,0.154225,0,0,0,0,0,0,0,0,0,0.203219,0
"hsa-mir-521-1",3.678634,3.89401,0,16.482271,1.659814,0.68466,0.156476,0.299415,0.320461,0,0,0,0.164125,0,0,0,0,0,0,0.18811,0,0,0,0,0,0,0.187261,0,0.30845,0,0,0,0,0.221604,0.134139,0,0,0,0,0.532581
"hsa-mir-521-2",0,2.596007,0,4.120568,0,0.68466,0,0,0.213641,0.167485,0.204908,0,0,0.151999,0,0,0,0,0,0.376221,0,0.225956,0.157247,0,0.157449,0,0.374522,0,0.154225,0,0,0,0,0,0.402416,0.166514,0,0,0,0.106516
"hsa-mir-522",11.035903,20.768055,2.629939,24.723407,1.659814,3.423298,1.251807,1.796492,0.640922,0.66994,0,0,0.164125,0.151999,0,0.384709,2.088182,0.136581,0.526143,2.069214,0.199717,0.677868,1.100726,0.423433,0.787247,0.382618,0.936305,0,1.079575,0.450987,0.462886,0,1.300981,0.886417,0.268278,0.166514,0,0,0.609657,0.958646
